"Metabolite"	"Number_of_IVs"	"Number_of_Proxies"	"Simple_Median_Estimate"	"Simple_Median_SE"	"Simple_Median_Pval"	"Weighted_Median_Estimate"	"Weighted_Median_SE"	"Weighted_Median_Pval"	"Random_IVW_Estimate"	"Random_IVW_SE"	"Random_IVW_Pval"	"Random_IVW_RSE"	"Random_IVW_HetStat"	"Random_IVW_FStat"	"Fixed_IVW_Estimate"	"Fixed_IVW_SE"	"Fixed_IVW_Pval"	"Fixed_IVW_RSE"	"Fixed_IVW_HetStat"	"Fixed_IVW_FStat"	"Egger_Estimate"	"Egger_SE"	"Egger_Pval"	"Egger_Intercept"	"Egger_Intercept_SE"	"Egger_Intercept_Pval"	"Egger_RSE"	"Egger_HetStat"	"Egger_Isq"
"1-palmitoyl-2-linoleoyl-GPC (16_0_18_2)"	2	1	NA	NA	NA	NA	NA	NA	0.0028497958078848	0.0642234966999259	0.964607001546385	4.01521449479502	16.121947439212	61.5516199404848	0.0028497958078848	0.0159950350804869	0.8585914131677	4.01521449479502	16.121947439212	61.5516199404848	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-2-linoleoyl-GPE (16_0_18_2)"	2	0	NA	NA	NA	NA	NA	NA	-0.0357905545068274	0.0212495718658359	0.0921246088572001	5.00647986801264	25.0648406688159	765.504997557128	-0.0357905545068274	0.00424441372502135	3.38674280519811e-17	5.00647986801264	25.0648406688159	765.504997557128	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-2-linoleoyl-GPI (16_0_18_2)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.105362589612007	0.0109217318500251	5.05857568590161e-22	NA	NA	159.296061888122	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-2-oleoyl-GPC (16_0_18_1)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0733948401665887	0.0266890327878504	0.00595952647010911	NA	NA	52.4948529740629	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-2-oleoyl-GPE (16_0_18_1)"	3	0	-0.0290191163933922	0.0213913574910209	0.174914274372366	-0.0588038102918423	0.0203742258898331	0.00389941342349033	-0.0922133639617484	0.0636751079314018	0.147565196499005	4.86769569503972	47.3889227590164	54.7615416000752	-0.0922133639617484	0.0130811603519686	1.79786476331323e-12	4.86769569503972	47.3889227590164	54.7615416000752	-2.57489399489871	1.43127313660562	0.0720149648611612	0.19672413853804	0.113356114473628	0.0826607093608429	3.43691707740268	11.8123989969422	0
"1-palmitoyl-2-palmitoleoyl-GPC (16_0_16_1)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0857124583479968	0.0258497890255864	0.000913846430416687	NA	NA	44.2421451860314	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-2-stearoyl-GPC (16_0_18_0)"	2	0	NA	NA	NA	NA	NA	NA	0.0820970239773758	0.0623317717724199	0.187805927685819	5.52320470096914	30.5057901688076	102.817281402912	0.0820970239773758	0.011285435747381	3.47449993548767e-13	5.52320470096914	30.5057901688076	102.817281402912	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-3-linoleoyl-glycerol (16_0_18_2)*"	3	0	0.0443677273740846	0.0292305025249367	0.129050413171301	0.0578268476224027	0.0201155554586236	0.00404369509547499	0.0326709015182028	0.0449912906664797	0.46774033756931	3.02363936597673	18.2847900309684	41.6670182016811	0.0326709015182028	0.0148798468404469	0.028117169139204	3.02363936597673	18.2847900309684	41.6670182016811	0.231657987907177	0.362780928678471	0.523108137107418	-0.0185208701126355	0.0333667259999886	0.578846750695549	3.73872961921492	13.9780991655949	0.708138617615343
"1-palmitoyl-GPC (16_0)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00719626111057739	0.0188901854152656	0.703238583398932	NA	NA	94.2105559068267	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-GPE (16_0)"	2	0	NA	NA	NA	NA	NA	NA	-0.00739635097097987	0.018973423543259	0.696664547514199	1.46344197648625	2.14166241854198	98.0532158175737	-0.00739635097097987	0.0129649305186766	0.568346042864463	1.46344197648625	2.14166241854198	98.0532158175737	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-pentadecanoyl-2-linoleoyl-GPC (15_0_18_2)*"	2	0	NA	NA	NA	NA	NA	NA	0.00445704575867639	0.0571814900670764	0.93787132329598	3.06388822703567	9.38741106776776	39.6323087927171	0.00445704575867639	0.018663047027143	0.81124778430721	3.06388822703567	9.38741106776776	39.6323087927171	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-stearoyl-2-arachidonoyl-GPC (18_0_20_4)"	3	0	0.0384594659236526	0.0210624160807419	0.067853879483787	0.024504516317014	0.0185050121725239	0.185433415630502	0.00907579163239453	0.031531793780513	0.773476982982427	2.30388535829561	10.6157754883378	57.2553985866647	0.00907579163239453	0.0136863553852523	0.507249226930961	2.30388535829561	10.6157754883378	57.2553985866647	-0.196763861736031	0.104902301702628	0.0606983006425041	0.0177320964256077	0.008871856710523	0.0456418429717724	1.45786857549459	2.12538078341462	0
"1-stearoyl-2-arachidonoyl-GPE (18_0_20_4)"	3	0	-0.02769998730071	0.0220414059786159	0.208853209635868	-0.0276349458731243	0.0210878497870198	0.190037666343668	-0.0443856126396998	0.0220240691420655	0.0438708187032482	1.38824633813286	3.8544557906786	43.5659413004269	-0.0443856126396998	0.0158646693580961	0.00514575768523287	1.38824633813286	3.8544557906786	43.5659413004269	-0.0497728471242384	0.182515920384748	0.785080651948706	0.000385414318129511	0.0128662164019545	0.976102519982095	1.96239653444385	3.85100015839724	0
"1-stearoyl-2-arachidonoyl-GPI (18_0_20_4)"	5	0	0.0236239213465162	0.0154254843217094	0.125649194758662	0.049150776603737	0.00883223928848169	2.62260522237277e-08	0.0409160990867039	0.0216570907480721	0.0588556144185862	3.58636924101132	51.4481773314885	156.184442435003	0.0409160990867039	0.00603872309086752	1.23873003947415e-11	3.58636924101132	51.4481773314885	156.184442435003	0.0943305234669102	0.0666225777361101	0.156806474294361	-0.0102544047463832	0.0120425912906175	0.394485288336256	3.7163591060523	41.4339750154135	0.967979348006361
"1-stearoyl-2-dihomo-linolenoyl-GPC (18_0_20_3n3 or 6)*"	4	1	-0.00382054611775409	0.0077992143497943	0.624230884903349	-0.00608246269010597	0.0100488466733192	0.544986570136937	-0.0024955984754923	0.0192234397475458	0.896708364665797	2.86402380979822	24.6078971492733	157.846123621186	-0.0024955984754923	0.00671203908353685	0.710034847545773	2.86402380979822	24.6078971492733	157.846123621186	-0.0550945980866595	0.0633591460871172	0.384540741254517	0.00871600290165667	0.00996105773351499	0.381569678672292	2.98290579484281	17.7954539618136	0.961553337129904
"1-stearoyl-2-docosahexaenoyl-GPC (18_0_22_6)"	2	0	NA	NA	NA	NA	NA	NA	0.010965323157093	0.0620788402905904	0.859794756089733	4.06356787473311	16.512583872563	68.9048940275908	0.010965323157093	0.0152769295860888	0.472899057047949	4.06356787473311	16.512583872563	68.9048940275908	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-stearoyl-2-docosahexaenoyl-GPE (18_0_22_6)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0704149186589006	0.0272573878679615	0.00978507320446996	NA	NA	39.9882454117002	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-stearoyl-2-docosapentaenoyl-GPC (18_0_22_5n3)*"	4	0	-0.0268269645598681	0.0162279468854542	0.0983036726124715	-0.0233685008302546	0.0153587766882032	0.128132417863189	-0.0236521257345481	0.0183308514894089	0.196949772421261	1.5503477945426	7.21073485212934	66.0128578515546	-0.0236521257345481	0.0118237027549145	0.0454571728647159	1.5503477945426	7.21073485212934	66.0128578515546	0.00577032062137397	0.119119175889468	0.961364325259956	-0.00266303384973403	0.0105942596514334	0.801531357932951	1.86947949267323	6.98990714705153	0.812712748607864
"1-stearoyl-2-docosapentaenoyl-GPC (18_0_22_5n6)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0650419234524326	0.0302520574197361	0.031555214782181	NA	NA	35.8296938959086	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-stearoyl-2-linoleoyl-GPC (18_0_18_2)*"	2	1	NA	NA	NA	NA	NA	NA	0.036397726387785	0.0336814344597699	0.279854361645742	1.97711963565422	3.90900205368949	61.2083590089814	0.036397726387785	0.0170356076852298	0.0326331821965438	1.97711963565422	3.90900205368949	61.2083590089814	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-stearoyl-2-linoleoyl-GPE (18_0_18_2)*"	2	0	NA	NA	NA	NA	NA	NA	-0.0126516265303006	0.00792000318090845	0.110170568924751	0.937585270602901	0.879066139651515	250.061922954672	-0.0126516265303006	0.00792000318090845	0.110170568924751	0.937585270602901	0.879066139651515	250.061922954672	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-stearoyl-2-linoleoyl-GPI (18_0_18_2)"	4	2	0.0174650877762466	0.0130185287437146	0.179739940284199	-0.0382839329751836	0.0106737622771739	0.00033484716086078	-0.0359374572288078	0.0321506520140487	0.263659617783267	4.73297058154161	67.2030315772149	155.240160545318	-0.0359374572288078	0.00679291186373205	1.22025926163289e-07	4.73297058154161	67.2030315772149	155.240160545318	-0.1468964869739	0.0406039635020322	0.000297132887991713	0.015677440307233	0.00522382525087011	0.00268969282544562	2.47094379628062	12.2111264887553	0.968662917233851
"1-stearoyl-2-oleoyl-GPC (18_0_18_1)"	2	0	NA	NA	NA	NA	NA	NA	-0.0160349316897061	0.0170118077236355	0.345897519333511	0.709017768375811	0.502706195872615	51.1740266618061	-0.0160349316897061	0.0170118077236355	0.345897519333511	0.709017768375811	0.502706195872615	51.1740266618061	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-stearoyl-2-oleoyl-GPE (18_0_18_1)"	3	0	-0.0041952757084153	0.0261028794275254	0.872313305033285	-0.0770227589561461	0.0317128616160392	0.0151507827782342	-0.101717125370623	0.0847748175844732	0.230197324326584	5.21142906086199	54.3179857127937	44.8474654200542	-0.101717125370623	0.0162670961447283	4.02804975185609e-10	5.21142906086199	54.3179857127937	44.8474654200542	0.345481134367106	0.649505342624784	0.594785400944566	-0.0337337946059369	0.0484292983086509	0.486079713755958	6.04756383163191	36.5730282976624	0.603434728781113
"1-stearoyl-GPC (18_0)"	4	0	-0.0271128943554684	0.017518824526396	0.121708159679963	-0.0367215792342402	0.0173634838343427	0.0344406939709154	-0.023468975913436	0.0261156502303595	0.368836121543917	1.92356971820177	11.1003613823485	40.8999799948126	-0.023468975913436	0.0135766590538623	0.0838759202301937	1.92356971820177	11.1003613823485	40.8999799948126	-0.17014004735326	0.0483587465497359	0.00043433902250567	0.0116974224039179	0.00370163014304858	0.00157729477852087	0.746424284243822	1.11429842421781	0
"1-stearoyl-GPE (18_0)"	2	0	NA	NA	NA	NA	NA	NA	0.00934174236589475	0.0146096441233397	0.522547795313494	0.292295239151408	0.0854365068305788	74.8486622383245	0.00934174236589475	0.0146096441233397	0.522547795313494	0.292295239151408	0.0854365068305788	74.8486622383245	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-stearyl-GPC (O-18_0)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.151839158975313	0.0171893387519222	1.01601674721985e-18	NA	NA	86.0311314149178	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1,2-dilinoleoyl-GPC (18_2_18_2)"	2	1	NA	NA	NA	NA	NA	NA	-0.059701685140993	0.0325823453015828	0.0669019210922975	4.88040583292518	23.8183610940501	281.523664245442	-0.059701685140993	0.00667615489715409	3.80376149833078e-19	4.88040583292518	23.8183610940501	281.523664245442	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1,2-dipalmitoyl-GPC (16_0_16_0)"	4	0	0.00435444069186328	0.0130818501431837	0.739239038310833	0.0586024062013893	0.0126720085044442	3.75402622866032e-06	0.0428899611016269	0.0353692453850835	0.225269658325879	4.6890520585024	65.9616276220366	124.034669866391	0.0428899611016269	0.00754294150369911	1.29969129604227e-08	4.6890520585024	65.9616276220366	124.034669866391	0.222659953246826	0.058248050666872	0.000132043117185399	-0.0233402782040258	0.00721891911464635	0.00122407739252473	2.30142835041696	10.5931449042059	0.936130225923326
"1,3,7-trimethylurate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00924057933598903	0.0127946483113694	0.47015786285767	NA	NA	181.895068867201	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1,5-anhydroglucitol (1,5-AG)"	2	0	NA	NA	NA	NA	NA	NA	-0.00336607410239205	0.00910318276715564	0.711554671249886	0.920406094260129	0.847147378351185	255.62850598378	-0.00336607410239205	0.00910318276715564	0.711554671249886	0.920406094260129	0.847147378351185	255.62850598378	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10-undecenoate (11_1n1)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0100281405920742	0.0250703514801855	0.689156516779352	NA	NA	52.2858992419754	NA	NA	NA	NA	NA	NA	NA	NA	NA
"16a-hydroxy DHEA 3-sulfate"	4	1	-0.0109214982063578	0.0111031705894	0.325293636302626	-0.00697441757655021	0.00988337175291833	0.480392208895205	-0.0108390046564583	0.0100288209314705	0.279792521632925	1.1983551729711	4.30816536175977	106.327030509452	-0.0108390046564583	0.0083688218298469	0.195263335176683	1.1983551729711	4.30816536175977	106.327030509452	0.0212708584647794	0.0197103749572593	0.280511653921228	-0.00413453283326075	0.00229782313062611	0.0719671323670776	0.731639055704705	1.07059141566495	0.910680667685903
"17alpha-hydroxypregnenolone sulfate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0121235061128632	0.0153139024583535	0.428555063350619	NA	NA	59.1359788680419	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-acetamidophenol sulfate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00796865259567304	0.0326714756422595	0.807306380150854	NA	NA	41.6347518623036	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-aminobutyrate"	3	0	0.120368702267219	0.0257476718322581	2.94046177645066e-06	0.089317010963321	0.0188286637173682	2.09878244728778e-06	0.0897767941478368	0.0374366736989014	0.0164804771673139	2.88656606549598	16.6645273009459	72.5306385528548	0.0897767941478368	0.012969276590061	4.44472775783175e-12	2.88656606549598	16.6645273009459	72.5306385528548	-0.184438608444479	0.168358345759845	0.273292338246184	0.0266698593264716	0.0161555283210314	0.0987754606434434	2.11505386326625	4.47345284451747	0.773265459160908
"2-aminoheptanoate"	2	0	NA	NA	NA	NA	NA	NA	-0.0051447582945868	0.0168788262851861	0.760514328028309	0.695394849730006	0.483573997031017	51.1542979598505	-0.0051447582945868	0.0168788262851861	0.760514328028309	0.695394849730006	0.483573997031017	51.1542979598505	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-aminooctanoate"	3	1	0.00568870789045727	0.00963500766636786	0.554908641725113	-0.00405618746423852	0.00364765672993936	0.266138954168419	-0.00392137719916832	0.00358854219776082	0.274503860058992	0.753351391292825	1.13507663752567	822.088860551544	-0.00392137719916832	0.00358854219776082	0.274503860058992	0.753351391292825	1.13507663752567	822.088860551544	-0.00875303491443812	0.00580746198445274	0.131758155486806	0.00211320522143415	0.00199704530262526	0.289979818828792	0.123941862461839	0.0153615852705094	0.997849348508913
"2-arachidonoyl-GPC (20_4)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0461689469509566	0.0221610945364592	0.0372208503797727	NA	NA	62.075115018467	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-arachidonoyl-GPE (20_4)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0319007747365187	0.0193683275186006	0.0995459556044277	NA	NA	66.4408407080084	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-hydroxy-3-methylvalerate"	3	0	0.0392577514500341	0.0159255176217269	0.0136980827720416	0.0249086056861758	0.0108927419563101	0.0222124139192911	0.0234970286426987	0.0101615190955426	0.0207581868266742	0.799813198517454	1.27940230504544	98.9138600815683	0.0234970286426987	0.0101615190955426	0.0207581868266742	0.799813198517454	1.27940230504544	98.9138600815683	-0.0081875921402481	0.0297983297433731	0.783495395319481	0.00337950085671614	0.00298779944160965	0.258012876370169	0.00379569770573266	1.44073210733065e-05	0.938185658845512
"2-hydroxyoctanoate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0123557431347452	0.0104548595755536	0.237277851868278	NA	NA	294.726014981198	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-hydroxypalmitate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.120430819199254	0.0243567948942312	7.63613133991869e-07	NA	NA	54.9503355300861	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-linoleoyl-GPE (18_2)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0971302742035021	0.0100683820820703	5.05857568590161e-22	NA	NA	249.151629400474	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-palmitoyl-GPC (16_0)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00645625495053524	0.0225968923268733	0.775096962195985	NA	NA	63.0900535687572	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-palmitoyl-GPE (16_0)*"	2	0	NA	NA	NA	NA	NA	NA	-0.0105910770714547	0.0219609003234365	0.629614360443576	1.39644990791474	1.95007234531508	64.2412680703304	-0.0105910770714547	0.0157262356486742	0.500651193578644	1.39644990791474	1.95007234531508	64.2412680703304	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-piperidinone"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0215598309920781	0.0309159840641119	0.485572258927468	NA	NA	47.5400456810615	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-stearoyl-GPE (18_0)*"	2	0	NA	NA	NA	NA	NA	NA	0.00613898325871452	0.0171195255528007	0.719897782153651	0.179329444222494	0.0321590495651486	50.2241730424434	0.00613898325871452	0.0171195255528007	0.719897782153651	0.179329444222494	0.0321590495651486	50.2241730424434	NA	NA	NA	NA	NA	NA	NA	NA	NA
"21-hydroxypregnenolone disulfate"	10	0	0.00628481704325162	0.00690119365085912	0.36246110221414	0.00577103492376218	0.00616359873378481	0.349113952231136	0.00885007886567609	0.00660290463130182	0.180137703292348	1.32736764319124	15.8571437417195	131.129899985174	0.00885007886567609	0.00497443542877633	0.0752213654395391	1.32736764319124	15.8571437417195	131.129899985174	-0.00444759771475287	0.0144758104083734	0.758658086907085	0.00200911063184164	0.00194812822323742	0.302398715655174	1.32270334135572	13.9963530338686	0.958171642181989
"3-(3-hydroxyphenyl)propionate sulfate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00494299674367732	0.0527252985992247	0.925307750889347	NA	NA	33.9836744809823	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-(4-hydroxyphenyl)lactate"	2	0	NA	NA	NA	NA	NA	NA	0.0272547488353391	0.0130896634091235	0.037328030066516	0.256940815297106	0.0660185825655413	123.814767043822	0.0272547488353391	0.0130896634091235	0.037328030066516	0.256940815297106	0.0660185825655413	123.814767043822	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-aminoisobutyrate"	3	0	0.00471168271151686	0.00531462869406544	0.375321360962082	0.00467311955243433	0.00266857601084915	0.0799173218884961	0.0047572388784825	0.00265643926277418	0.073320110978147	0.221024370925155	0.0977035450857208	1503.93381333354	0.0047572388784825	0.00265643926277418	0.073320110978147	0.221024370925155	0.0977035450857208	1503.93381333354	0.00426614590454187	0.00350204354095811	0.223152702822343	0.000339877862800509	0.00157935445673321	0.829611004061002	0.226698679994453	0.0513922915112273	0.998795497410779
"3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00676249370712391	0.0127735992245674	0.596519838726618	NA	NA	175.050962954055	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-hydroxy-2-ethylpropionate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0123208298325309	0.0193613040225485	0.524539436435313	NA	NA	84.7611076137323	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-hydroxycotinine glucuronide"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00533464152969352	0.010669283059387	0.617075077451974	NA	NA	62.8652230815792	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-hydroxyoctanoate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0274054602971283	0.0166093698770475	0.0989429360672962	NA	NA	123.85220198521	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-indoxyl sulfate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0380521028656313	0.0225934360764686	0.0921409896538883	NA	NA	55.4395389917103	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-methoxytyrosine"	4	0	-0.0200884747528067	0.00861487272099048	0.0197092934615551	-0.0204131106474612	0.00851590308537468	0.0165273231041193	-0.0149332247663108	0.0109045867326753	0.170860416854583	1.62194328321441	7.89210004189302	167.123665307116	-0.0149332247663108	0.00672316155905542	0.0263400534739439	1.62194328321441	7.89210004189302	167.123665307116	0.056019168339782	0.0504249980515758	0.266593997138553	-0.0104220144995023	0.0072774072181197	0.152113646531544	1.39578695714798	3.89644245948886	0.215970165208466
"3-methyl-2-oxovalerate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0546793512281307	0.020504756710549	0.00766076113517947	NA	NA	73.5370398791479	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-methylglutaconate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00190583912133498	0.0099103634309419	0.847501193268095	NA	NA	298.959742648491	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-methylglutarylcarnitine (2)"	5	0	-0.000581703922476095	0.00901317026634977	0.948540795774283	0.00054960571312972	0.00706535991424932	0.937996073340044	-0.00280226078789569	0.0061928891523945	0.650911327950587	0.61386734693792	1.5073324785464	174.526738257208	-0.00280226078789569	0.0061928891523945	0.650911327950587	0.61386734693792	1.5073324785464	174.526738257208	0.00614602644250815	0.0193144708678164	0.750326878256294	-0.00198878620742852	0.00406606235115826	0.624757823966424	0.650152699533309	1.26809559813135	0.964211577119309
"3-phenylpropionate (hydrocinnamate)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00335906883924521	0.0358300676186156	0.925307750889347	NA	NA	85.2476278901498	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3-phosphoglycerate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0470319331261402	0.0710554385358953	0.508032259786093	NA	NA	30.2102153169313	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3,7-dimethylurate"	2	0	NA	NA	NA	NA	NA	NA	0.00521709512969588	0.0232909490906803	0.822759891280247	1.48655191551664	2.2098365975262	85.3819497833666	0.00521709512969588	0.0156677670302457	0.739147353617525	1.48655191551664	2.2098365975262	85.3819497833666	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4-acetamidobutanoate"	2	0	NA	NA	NA	NA	NA	NA	0.0110485218919629	0.00462425176324476	0.0168825277680143	0.287396926108186	0.0825969931364341	657.306976747325	0.0110485218919629	0.00462425176324476	0.0168825277680143	0.287396926108186	0.0825969931364341	657.306976747325	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4-allylphenol sulfate"	2	0	NA	NA	NA	NA	NA	NA	-0.0131888170535523	0.018654352403691	0.479560151455385	1.3885796471489	1.92815343647617	80.6359014743659	-0.0131888170535523	0.0134341248930107	0.326227980311018	1.3885796471489	1.92815343647617	80.6359014743659	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4-androsten-3alpha,17alpha-diol monosulfate (2)"	2	0	NA	NA	NA	NA	NA	NA	0.000662566017631443	0.0188993419462473	0.972033792033605	0.108583415663422	0.0117903581571355	45.205890585981	0.000662566017631443	0.0188993419462473	0.972033792033605	0.108583415663422	0.0117903581571355	45.205890585981	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4-androsten-3alpha,17alpha-diol monosulfate (3)"	4	0	0.00334503714360342	0.00524562205174408	0.523680905844418	0.00253269595439636	0.00467975223353825	0.588367668999425	0.0032813335847228	0.00419765977619958	0.434387689557186	0.456452873817006	0.625047678047412	592.043941557408	0.0032813335847228	0.00419765977619958	0.434387689557186	0.456452873817006	0.625047678047412	592.043941557408	0.000922867880124806	0.0152390644026408	0.951710145705921	0.000814415591146888	0.00505871499750295	0.8720992428111	0.547324888185677	0.599129066454927	0.98834787779034
"4-androsten-3beta,17beta-diol disulfate (1)"	2	0	NA	NA	NA	NA	NA	NA	0.00210478542389613	0.00480438545534236	0.661316184941327	0.193192538980977	0.0373233571179162	752.594495989897	0.00210478542389613	0.00480438545534236	0.661316184941327	0.193192538980977	0.0373233571179162	752.594495989897	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4-androsten-3beta,17beta-diol disulfate (2)"	6	1	0.00797404272694964	0.00956364951770403	0.404401252870223	0.00729466043272551	0.00898504070763976	0.4168677993012	0.00623803512257497	0.00748418620717562	0.404565364988158	0.647039132169733	2.09329819279481	92.0964902577609	0.00623803512257497	0.00748418620717562	0.404565364988158	0.647039132169733	2.09329819279481	92.0964902577609	0.0156198262997568	0.0229399229779725	0.495933864849076	-0.00129035156061306	0.00298246998112326	0.665272488649497	0.690310845621797	1.90611625433232	0.930259763075841
"4-androsten-3beta,17beta-diol monosulfate (1)"	6	0	-0.00708415939150643	0.0123724129737914	0.566931120607419	-0.000378737528448337	0.0126676586439811	0.976148409071596	-0.00473119113796575	0.0097997216816376	0.629246047002974	0.861132234637051	3.707743627655	57.5378944271267	-0.00473119113796575	0.0097997216816376	0.629246047002974	0.861132234637051	3.707743627655	57.5378944271267	0.0379930769864638	0.0257307372609652	0.13979258262531	-0.00465475276971377	0.00259205448946002	0.0725299326807374	0.347464853860474	0.482927298673123	0.176416207430097
"4-androsten-3beta,17beta-diol monosulfate (2)"	2	0	NA	NA	NA	NA	NA	NA	0.000208387870582471	0.0117198768530449	0.985813784055195	0.593366535903451	0.352083845930061	112.350860039852	0.000208387870582471	0.0117198768530449	0.985813784055195	0.593366535903451	0.352083845930061	112.350860039852	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4-ethylphenylsulfate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0261280593671314	0.0165477709325165	0.114348129742201	NA	NA	102.591459524448	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4-hydroxychlorothalonil"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00143265254400768	0.00483520233602593	0.767003814165864	NA	NA	1177.63482634478	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4-hydroxyphenylpyruvate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0115257132596658	0.0157720286711217	0.464920120624581	NA	NA	113.078440474532	NA	NA	NA	NA	NA	NA	NA	NA	NA
